,code,name
1168,4211053000,조운동
1169,2729057600,이곡1동
1170,3114053000,신정3동
1171,4115056700,신곡1동
1172,1126052000,면목2동
1173,3611034000,금남면
1174,2611057000,광복동
1175,4785032000,동명면
1176,4211063000,효자2동
1177,1171056100,방이1동
1178,2641069000,구서2동
1179,4277025300,고한읍
1180,2729053500,두류1.2동
1181,4148025300,파주읍
1182,1150056000,화곡3동
1183,4117156000,안양6동
1184,1165059000,방배본동
1185,4146135000,백암면
1186,4817041000,금산면
1187,4111159700,조원1동
1188,1165056000,반포1동
1189,1150057000,화곡4동
1190,2820066000,남촌도림동
1191,4139058200,월곶동
1192,2817758000,학익1동
1193,1156072000,대림3동
1194,2729056800,장기동
1195,4150035000,대월면
1196,1111054000,삼청동
1197,4611070500,북항동
1198,4615058000,풍덕동
1199,2638051000,괴정1동
1200,4182034500,조종면
1201,1147056000,신월1동
1202,2635062000,반송2동
1203,1121586000,구의2동
1204,4213053000,개운동
1205,4573025000,무주읍
1206,4111366400,호매실동
1207,5011057000,용담1동
1208,2647061000,거제1동
1209,2917066200,두암2동
1210,4155039000,일죽면
1211,4514052000,중앙동
1212,4427025000,합덕읍
1213,4511355000,인후2동
1214,2820058200,만수5동
1215,1156061000,양평1동
1216,2629055000,대연5동
1217,2720060000,대명5동
1218,2911068500,학동
1219,1135067000,상계5동
1220,4514056000,인화동
1221,1121575000,중곡2동
1222,2920054000,도산동
1223,4121063100,하안1동
1224,4721025000,풍기읍
1225,4113566500,구미1동
1226,4223025300,원덕읍
1227,1123074000,이문1동
1228,4139064000,능곡동
1229,2811061500,개항동
1230,3020054700,노은2동
1231,4128552500,중산1동
1232,2729063000,송현1동
1233,4150031000,신둔면
1234,1120056000,행당1동
1235,4111160000,연무동
1236,2711059500,대신동
1237,4211060000,후평1동
1238,4611065500,만호동
1239,4213037000,흥업면
1240,4282025300,거진읍
1241,4790036000,호명면
1242,2729056300,죽전동
1243,2632057200,만덕2동
1244,4117153000,안양3동
1245,4213031000,소초면
1246,1129072500,월곡2동
1247,4311455000,오근장동
1248,1129052500,성북동
1249,4889025000,합천읍
1250,4421054000,수석동
1251,4215034000,강동면
1252,4777036000,영해면
1253,4717069000,강남동
1254,4313058000,호암.직동
1255,4122065000,동삭동
1256,1168070000,세곡동
1257,4283035000,강현면
1258,2714060000,효목2동
1259,1162068500,신사동
1260,1147062000,신정1동
1261,4113568000,운중동
1262,2915569000,주월1동
1263,4146555500,죽전3동
1264,4686025000,함평읍
1265,4219054000,상장동
1266,4831051000,장승포동
1267,4471039000,추부면
1268,1130562500,수유2동
1269,2623071000,가야1동
1270,4311254000,모충동
1271,4136026500,퇴계원읍
1272,1111051500,청운효자동
1273,2653068000,엄궁동
1274,4719058300,형곡2동
1275,4413136000,병천면
1276,4122061000,통복동
1277,2720057100,대명2동
1278,4511160500,노송동
1279,1159066000,대방동
1280,2826071000,당하동
1281,4812556500,반월중앙동
1282,1150059000,화곡본동
1283,2914076000,화정1동
1284,4282033000,토성면
1285,4161033000,도척면
1286,2726060200,황금2동
1287,1168075000,수서동
1288,2720055000,봉덕3동
1289,3117056000,전하2동
1290,2626058000,사직1동
1291,4313061000,봉방동
1292,2638057100,신평1동
1293,1159068000,신대방2동
1294,4477025000,장항읍
1295,2917067700,오치2동
1296,1121577000,중곡4동
1297,4418025000,웅천읍
1298,1168065500,도곡1동
1299,4139063100,장곡동
1300,2726054000,범어4동
1301,4611081000,부주동
1302,4127160000,반월동
1303,1150061500,우장산동
1304,4159058600,동탄2동
1305,3017051000,복수동
1306,4221059000,청호동
1307,4794025000,울릉읍
1308,4115061500,흥선동
1309,4573032000,설천면
1310,3023053300,비래동
1311,4143053000,오전동
1312,2826073000,마전동
1313,4511171200,효자2동
1314,4729053000,남부동
1315,3171038000,상북면
1316,3014072000,문화1동
1317,4223053000,교동
1318,4146154000,동부동
1319,2817768000,주안7동
1320,4146558500,상현3동
1321,2614064000,충무동
1322,4719055100,도량동
1323,4121065000,소하2동
1324,4715064000,율곡동
1325,1121574000,중곡1동
1326,4157035000,월곶면
1327,1150051000,염창동
1328,2638060200,다대2동
1329,4163032000,남면
1330,4481025300,삽교읍
1331,4421036000,성연면
1332,4117162100,박달1동
1333,2920060000,월곡1동
1334,4715053600,평화남산동
1335,1126068000,신내1동
1336,1123070500,청량리동
1337,4575025000,임실읍
1338,1138052000,불광1동
1339,4148025600,법원읍
1340,2729062800,도원동
1341,4159053000,병점1동
1342,4874042000,부곡면
1343,4213056000,일산동
1344,4113564000,야탑3동
1345,4725053000,북문동
1346,1132067000,쌍문2동
1347,4146558000,상현2동
1348,3023057000,덕암동
1349,4165033000,가산면
1350,4513072000,미성동
1351,4155035000,대덕면
1352,2714074200,안심3동
1353,4783025300,대가야읍
1354,4139059700,배곧2동
1355,2818575000,선학동
1356,2871034000,화도면
1357,4215061500,강남동
1358,4812963000,웅천동
1359,1130561500,수유1동
1360,4824032000,사남면
1361,2771031000,가창면
1362,2917069700,신용동
1363,1144070000,망원2동
1364,4511167100,중화산1동
1365,2644052000,대저2동
1366,2817767000,주안6동
1367,4211040000,남산면
1368,2653067000,학장동
1369,2824560200,효성2동
1370,1174070000,둔촌2동
1371,4723054000,완산동
1372,4728025000,문경읍
1373,4812756000,양덕1동
1374,4113352500,중앙동
1375,2729057700,이곡2동
1376,4221052000,동명동
1377,2920062000,비아동
1378,4139058100,군자동
1379,2823764100,갈산1동
1380,4729051000,중방동
1381,1174060000,천호1동
1382,2632052000,구포2동
1383,1126062000,묵1동
1384,4282025000,간성읍
1385,2823753000,부평3동
1386,2726053000,범어3동
1387,4115062000,녹양동
1388,4117159000,석수1동
1389,3023056000,석봉동
1390,4117152000,안양2동
1391,4311169000,용담.명암.산성동
1392,4217057000,발한동
1393,1156051500,영등포본동
1394,3114062500,대현동
1395,1141068500,홍은2동
1396,2914077000,화정2동
1397,4121063300,하안3동
1398,4812960000,자은동
1399,1126063000,묵2동
1400,4276025000,평창읍
1401,2720059000,대명4동
1402,4833033000,상북면
1403,1171068000,잠실3동
1404,4113162000,복정동
1405,2635058000,반여2동
1406,4824053000,동서금동
1407,4146356000,구성동
1408,1111060000,가회동
1409,3017065000,만년동
1410,4822060000,북신동
1411,4125052000,생연2동
1412,4713025600,건천읍
1413,2826070000,원당동
1414,5011033000,우도면
1415,1120065000,성수1가1동
1416,1171064700,위례동
1417,4885031000,화개면
1418,5011069000,도두동
1419,4215036000,사천면
1420,2626060000,사직3동
1421,2623072000,가야2동
1422,4122053500,송탄동
1423,2720053000,봉덕1동
1424,4117358000,호계1동
1425,4128157600,삼송1동
1426,4825052000,회현동
1427,3611035000,장군면
1428,1117052000,용산2가동
1429,2617052000,초량2동
1430,2917066300,두암3동
1431,5011059000,건입동
1432,2917065600,문흥1동
1433,4313057100,문화동
1434,2826060000,가좌3동
1435,1147052000,목2동
1436,4113367000,도촌동
1437,4217059000,묵호동
1438,3117053000,화정동
1439,4111354000,세류3동
1440,4511354000,인후1동
1441,4683025000,영암읍
1442,4831039000,장목면
1443,1150059300,화곡8동
1444,1174052500,상일1동
1445,1144072000,성산1동
1446,4221051000,영랑동
1447,1120061500,금호2.3가동
1448,2820057000,만수2동
1449,1153073000,고척2동
1450,2714054000,신암4동
1451,4817068000,상평동
1452,4728058000,점촌2동
1453,2824561200,계산2동
1454,4413153000,원성1동
1455,4812531000,구산면
1456,1141064000,홍제3동
1457,4223057000,성내동
1458,5013051000,송산동
1459,2915553700,봉선1동
1460,3611037000,전의면
1461,2717064000,평리3동
1462,2823766100,부개3동
1463,4127151000,일동
1464,3017066000,둔산3동
1465,3017059600,관저1동
1466,1129068500,길음2동
1467,4613073000,미평동
1468,2638053000,괴정3동
1469,4159057000,화산동
1470,1130566000,인수동
1471,4278031000,서면
1472,2638058000,장림1동
1473,4687037000,법성면
1474,4511171300,효자3동
1475,4279034000,사내면
1476,4427039000,송산면
1477,4684033000,청계면
1478,4884033000,삼동면
1479,4817073000,판문동
1480,4812962000,풍호동
1481,4217060000,북평동
1482,1171064100,문정1동
1483,4127356500,신길동
1484,4672025000,곡성읍
1485,4615059000,남제동
1486,1153078000,오류2동
1487,1129064000,정릉3동
1488,1162062500,인헌동
1489,3111059000,우정동
1490,4213065000,행구동
1491,4817059500,상봉동
1492,4418033000,천북면
1493,5011064000,오라동
1494,2817765000,주안4동
1495,2729065000,본동
1496,2820065000,장수서창동
1497,2717056500,비산2.3동
1498,4420062000,온양6동
1499,1120079000,용답동
1500,2714065500,동촌동
1501,4113158000,수진2동
1502,4157036000,하성면
1503,4145055000,덕풍2동
1504,2720065000,대명10동
1505,2811054000,신흥동
1506,4117157000,안양7동
1507,3017053000,도마2동
1508,4482533000,근흥면
1509,2823759100,청천1동
1510,4423025000,강경읍
1511,4113154000,태평1동
1512,1147053000,목3동
1513,4572025000,진안읍
1514,4117360000,호계3동
1515,1117063000,이촌1동
1516,2626076100,명장1동
1517,4145052000,신장1동
1518,4420060000,온양4동
1519,1138053000,불광2동
1520,4128761000,가좌동
1521,4812561000,교방동
1522,2823756000,부평6동
1523,4480025300,광천읍
1524,4121055000,광명4동
1525,4613051500,동문동
1526,1171055000,마천2동
1527,4313054000,교현2동
1528,1132051500,창5동
1529,1123061000,답십리2동
1530,3014071000,유천2동
1531,3117055000,전하1동
1532,4157057500,마산동
1533,4146552000,풍덕천2동
1534,2723075000,관음동
1535,2823764600,삼산1동
1536,1114062500,다산동
1537,1114067000,황학동
1538,4315054700,영서동
1539,2823758000,산곡2동
1540,2823764200,갈산2동
1541,3611055000,고운동
1542,1147063000,신정2동
1543,2911071000,학운동
1544,2726062000,상동
1545,4111572000,우만2동
1546,4874038000,영산면
1547,4873025300,칠원읍
1548,3017058700,월평2동
1549,4215056000,교2동
1550,4713036000,현곡면
1551,2911059000,산수1동
1552,4511362000,호성동
1553,1135062400,중계4동
1554,4511352500,진북동
1555,2723067200,복현2동
1556,2714067000,방촌동
1557,2726056100,만촌3동
1558,2632053000,금곡동
1559,4611064000,동명동
1560,4148053000,금촌3동
1561,4128753000,일산3동
1562,4141063000,송부동
1563,1168069000,개포4동
1564,2726058000,수성2.3가동
1565,1123060000,답십리1동
1566,4521054000,검산동
1567,2723051000,고성동
1568,4825032000,주촌면
1569,2911062000,지산1동
1570,3017053500,정림동
1571,4518057000,연지동
1572,1114065000,신당5동
1573,4824051000,동서동
1574,4311452000,내덕1동
1575,1156071000,대림2동
1576,4163031000,은현면
1577,2632055000,덕천1동
1578,4131053000,인창동
1579,2914073000,광천동
1580,4219051500,황지동
1581,4121054000,광명3동
1582,4831036000,사등면
1583,4377035000,삼성면
1584,4792025000,봉화읍
1585,4793031000,북면
1586,4215059000,송정동
1587,1135061900,중계본동
1588,4183034000,옥천면
1589,4827025300,하남읍
1590,1153077000,오류1동
1591,3011062000,가양1동
1592,2723067100,복현1동
1593,2817760000,도화1동
1594,4146357200,동백1동
1595,2824560100,효성1동
1596,4711155000,송도동
1597,4182033000,상면
1598,4313032500,수안보면
1599,4611074500,용해동
1600,4613067000,국동
1601,4772025000,군위읍
1602,4521052000,신풍동
1603,2647066000,연산2동
1604,1121576000,중곡3동
1605,2647063000,거제3동
1606,1154564000,독산4동
1607,2820052000,구월2동
1608,2638057200,신평2동
1609,1120054000,마장동
1610,1147055000,목5동
1611,4825034000,한림면
1612,4574025000,장수읍
1613,2632052100,구포3동
1614,4812357000,웅남동
1615,4519055000,금동
1616,1174054000,명일2동
1617,1162065500,신원동
1618,4128166000,화전동
1619,1159054000,상도2동
1620,4122058000,신장2동
1621,4165031000,군내면
1622,2644051000,대저1동
1623,2623057000,양정2동
1624,2638062000,감천1동
1625,3014068000,태평1동
1626,3611033000,부강면
1627,3111063000,병영2동
1628,2915551000,양림동
1629,1111056000,평창동
1630,4213054200,명륜2동
1631,4283034000,현남면
1632,2729061700,유천동
1633,2824562100,작전1동
1634,2914080000,서창동
1635,4831060000,수양동
1636,4117160000,석수2동
1637,3611053000,아름동
1638,3011074000,산내동
1639,4223025000,도계읍
1640,4113359000,상대원3동
1641,1162076500,미성동
1642,4812551000,현동
1643,4477041000,서면
1644,4615051500,향동
1645,3011058500,대동
1646,4223031000,근덕면
1647,4113156000,태평3동
1648,2824571000,계양1동
1649,4161037000,남한산성면
1650,2620064000,청학2동
1651,2823768000,십정1동
1652,1168060000,대치1동
1653,4127157000,부곡동
1654,4311258000,수곡2동
1655,4113164000,고등동
1656,4111569000,화서2동
1657,2726055000,만촌1동
1658,4146554000,죽전1동
1659,4886038000,신안면
1660,4413154000,원성2동
1661,4113559000,서현2동
1662,3114055000,신정5동
1663,4122031000,진위면
1664,4111754000,매탄4동
1665,4719058200,형곡1동
1666,2917067300,매곡동
1667,4213038000,판부면
1668,4113356000,은행2동
1669,1171064600,장지동
1670,1132051200,창2동
1671,2729057200,용산2동
1672,4159033000,마도면
1673,4611052000,용당2동
1674,4129055000,과천동
1675,4113565000,판교동
1676,4313038500,중앙탑면
1677,3014063000,대사동
1678,3171036000,두동면
1679,4715051600,자산동
1680,1174056000,고덕2동
1681,2714057000,신천3동
1682,1129066000,길음1동
1683,4617025000,남평읍
1684,4413331000,입장면
1685,1144055500,아현동
1686,3111053000,반구2동
1687,2817751000,숭의2동
1688,2620054000,영선1동
1689,4159054000,병점2동
1690,2629058000,용호2동
1691,2824573000,계양3동
1692,2632054100,화명1동
1693,3017054000,변동
1694,2914082400,금호2동
1695,4427053000,당진3동
1696,4211054500,약사명동
1697,3117058000,남목1동
1698,4827035000,단장면
1699,4827025000,삼랑진읍
1700,4219053500,삼수동
1701,4215037000,연곡면
1702,1138063100,신사1동
1703,5013058000,서홍동
1704,4415025000,유구읍
1705,4128165600,행신4동
1706,2726059000,수성4가동
1707,3011066500,성남동
1708,3011067000,홍도동
1709,4617055000,성북동
1710,4155051000,안성1동
1711,4311453000,내덕2동
1712,4128756000,주엽2동
1713,2650067000,남천2동
1714,2714051000,신암1동
1715,2823766000,부개2동
1716,2872033000,백령면
1717,4775037000,진보면
1718,1162061500,중앙동
1719,4315051800,의림지동
1720,4682034000,송지면
1721,4146358600,상하동
1722,4575035500,오수면
1723,4211025000,신북읍
1724,4311332000,옥산면
1725,1144063000,신수동
1726,1132051100,창1동
1727,2726052000,범어2동
1728,2614054000,서대신1동
1729,1154562000,독산2동
1730,1132052200,도봉2동
1731,2629059000,용호3동
1732,4721055000,영주1동
1733,1141066000,홍은1동
1734,4143054000,내손1동
1735,4882040000,회화면
1736,4145059000,춘궁동
1737,4514040000,금마면
1738,4128751000,일산1동
1739,1156068000,신길6동
1740,3017055000,용문동
1741,1117070000,보광동
1742,4420038000,인주면
1743,4113157000,수진1동
1744,1159055000,상도3동
1745,2632054200,화명2동
1746,4111157100,정자1동
1747,1144061000,염리동
1748,1129065000,정릉4동
1749,4615056000,조곡동
1750,4111567000,고등동
1751,4146134000,원삼면
1752,4155036000,양성면
1753,4482534000,소원면
1754,2720066000,대명11동
1755,1111055000,부암동
1756,4775025000,청송읍
1757,4421052500,동문1동
1758,3020052700,상대동
1759,4113165000,시흥동
1760,4122060000,원평동
1761,4423036000,연산면
1762,4511359000,금암2동
1763,4146555000,죽전2동
1764,2818579000,동춘2동
1765,4311331000,강내면
1766,1132070000,방학2동
1767,4125058000,소요동
1768,4127355500,백운동
1769,4111752000,매탄2동
1770,4711132000,동해면
1771,2620059000,봉래1동
1772,4213054100,명륜1동
1773,2917055500,중앙동
1774,4281033000,기린면
1775,2726061000,중동
1776,2915571000,효덕동
1777,4136034000,수동면
1778,4580037000,진서면
1779,2623076000,개금3동
1780,4413156000,일봉동
1781,4513064000,흥남동
1782,2817759000,학익2동
1783,4689025600,노화읍
1784,4511169100,평화1동
1785,4223054000,정라동
1786,3171034000,웅촌면
1787,1154571000,시흥5동
1788,1126057000,면목7동
1789,1162066500,서림동
1790,4831034000,거제면
1791,1132051300,창3동
1792,1114068000,중림동
1793,4511360000,팔복동
1794,4159051500,새솔동
1795,3014060500,문창동
1796,3023052500,회덕동
1797,1162063000,남현동
1798,1159056000,상도4동
1799,2914066000,농성2동
1800,1135066500,상계3.4동
1801,4413355000,쌍용3동
1802,1120064500,옥수동
1803,4423052000,부창동
1804,2653060000,덕포1동
1805,2814055500,송현1.2동
1806,2647072000,연산8동
1807,2817771000,문학동
1808,4128755000,주엽1동
1809,4313025000,주덕읍
1810,4165036000,영중면
1811,2915572000,송암동
1812,1132068000,쌍문3동
1813,4613063500,서강동
1814,2714064000,지저동
1815,1138064000,증산동
1816,4822025000,산양읍
1817,3611054000,종촌동
1818,4824052000,선구동
1819,2817752000,숭의1.3동
1820,4719059000,신평1동
1821,4812961000,덕산동
1822,4180025000,연천읍
1823,4139059400,정왕4동
1824,2623070000,당감4동
1825,1153059500,가리봉동
1826,4128558000,장항1동
1827,1153075000,개봉2동
1828,4822053000,명정동
1829,3023058000,목상동
1830,4812751000,회원1동
1831,2717051000,내당1동
1832,4728057000,점촌1동
1833,2818585000,송도4동
1834,4885037000,진교면
1835,4889033000,가야면
1836,4113358000,상대원2동
1837,2723057000,침산3동
1838,4873032000,군북면
1839,2653066100,주례3동
1840,4211061000,후평2동
1841,2914057500,양동
1842,4122066000,고덕동
1843,4613053500,한려동
1844,4311257000,수곡1동
1845,4476031000,규암면
1846,2915563000,월산4동
1847,2723056000,침산2동
1848,2911056000,계림1동
1849,2629054000,대연4동
1850,4150032000,백사면
1851,1132051400,창4동
1852,1121578000,능동
1853,2641055500,금사회동동
1854,2818564000,옥련2동
1855,4519057000,향교동
1856,4773043000,안계면
1857,4519047000,인월면
1858,1159067000,신대방1동
1859,4313060500,달천동
1860,4717066000,송하동
1861,1153079000,수궁동
1862,3611036000,연서면
1863,2917065000,문화동
1864,1132066000,쌍문1동
1865,4211057000,근화동
1866,2647070000,연산6동
1867,4282032000,죽왕면
1868,4113155000,태평2동
1869,4375035000,이월면
1870,2714068500,해안동
1871,2614059000,부민동
1872,4729033000,자인면
1873,4311377000,강서2동
1874,2717059000,비산5동
1875,4521045000,금산면
1876,1147060000,신월5동
1877,2917053000,중흥3동
1878,1129071500,월곡1동
1879,1117051000,후암동
1880,4833032000,원동면
1881,1135061100,하계1동
1882,1135062500,중계2.3동
1883,1147068000,신정7동
1884,4833055000,소주동
1885,3017057500,내동
1886,1153076000,개봉3동
1887,4161057000,광남2동
1888,2917067600,오치1동
1889,4155032000,금광면
1890,4723025000,금호읍
1891,4827054000,가곡동
1892,4127159000,성포동
1893,4117359000,호계2동
1894,2720054000,봉덕2동
1895,2826069000,불로대곡동
1896,4122055000,지산동
1897,4122033000,고덕면
1898,4129053000,별양동
1899,4150033000,호법면
1900,4418054500,대천4동
1901,2623054000,연지동
1902,4684025300,일로읍
1903,4117155000,안양5동
1904,2915567000,백운1동
1905,2817769000,주안8동
1906,1126058000,상봉1동
1907,4812760000,구암1동
1908,4721052500,하망동
1909,3014056000,중촌동
1910,3117060000,남목3동
1911,1129076000,장위1동
1912,1141062000,홍제1동
1913,4111570000,지동
1914,4886025000,산청읍
1915,4482532000,남면
1916,1123072000,휘경1동
1917,1159064000,사당3동
1918,2871031000,선원면
1919,4213039000,신림면
1920,4514025000,함열읍
1921,1171059000,송파2동
1922,4717025000,풍산읍
1923,4613076500,만덕동
1924,4812132000,대산면
1925,3111051000,학성동
1926,1111067000,창신1동
1927,4611064500,삼학동
1928,4415056000,옥룡동
1929,1165058000,반포3동
1930,2629070000,문현3동
1931,1168073000,일원1동
1932,4372031500,속리산면
1933,4518054500,시기동
1934,2617051000,초량1동
1935,1147064000,신정3동
1936,1138056000,구산동
1937,4111759300,망포1동
1938,4713060500,월성동
1939,4136036000,조안면
1940,4139055000,매화동
1941,2614053000,동대신3동
1942,4822066500,미수동
1943,4511170100,삼천1동
1944,2817755000,용현2동
1945,1114058000,장충동
1946,3114063500,수암동
1947,2920067000,평동
1948,2623066000,부암3동
1949,3014064000,부사동
1950,2641059100,부곡4동
1951,3117054000,대송동
1952,1147061100,신월7동
1953,4159040000,양감면
1954,4691025000,지도읍
1955,1111071000,숭인2동
1956,3117059000,남목2동
1957,1159052000,노량진2동
1958,2653061000,덕포2동
1959,4415059000,월송동
1960,2917066600,삼각동
1961,1171052000,풍납2동
1962,3011069500,삼성동
1963,2826059000,가좌2동
1964,4159058800,동탄4동
1965,4728059000,점촌3동
1966,2826053900,청라3동
1967,2824561300,계산3동
1968,4519046000,산내면
1969,4719066000,임오동
1970,1121583000,자양2동
1971,2826061000,가좌4동
1972,2717052500,내당2.3동
1973,1114063500,약수동
1974,4886036000,시천면
1975,4687025600,홍농읍
1976,2629069000,문현2동
1977,4812954000,여좌동
1978,3017059000,가수원동
1979,4380025300,매포읍
1980,4122037000,현덕면
1981,5013055000,효돈동
1982,4611066000,유달동
1983,2823765000,부개1동
1984,2650079000,광안4동
1985,2729062600,상인3동
1986,4827051000,내일동
1987,4713034000,산내면
1988,4215031000,성산면
1989,2623064000,부암1동
1990,2635055400,좌4동
1991,4425051000,금암동
1992,1138059000,응암2동
1993,4272036000,남면
1994,2818579500,동춘3동
1995,4729031000,와촌면
1996,4127358000,선부1동
1997,4167035000,대신면
1998,4183032000,강하면
1999,4831053000,능포동
2000,4418052500,대천2동
2001,4812534000,진전면
2002,4776025000,영양읍
2003,4415033000,계룡면
2004,4713037000,강동면
2005,1129061000,보문동
2006,4615032000,서면
2007,2717069500,원대동
2008,4145058000,감북동
2009,4313037000,앙성면
2010,2641052000,서2동
2011,4211035000,서면
2012,2726065200,지산2동
2013,1171067000,잠실2동
2014,4611055400,연산동
2015,4817025000,문산읍
2016,4117357000,평촌동
2017,3114064000,선암동
2018,4150036000,모가면
2019,4831032000,동부면
2020,3611051000,한솔동
2021,2611054500,보수동
2022,4315025000,봉양읍
2023,4884034000,미조면
2024,1156063000,신길1동
2025,2720051500,이천동
2026,4128151000,주교동
2027,4313064000,목행.용탄동
2028,4111751000,매탄1동
2029,2617065000,범일1동
2030,4415037000,정안면
2031,4159031000,매송면
2032,2915570000,주월2동
2033,2714053000,신암3동
2034,4146152600,삼가동
2035,4145058500,위례동
2036,4376034000,칠성면
2037,2720061000,대명6동
2038,4824057000,향촌동
2039,4376036000,청천면
2040,4128552600,중산2동
2041,4159032000,비봉면
2042,3014062000,석교동
2043,3011054500,신인동
2044,2632057300,만덕3동
2045,1171053100,거여1동
2046,2871036000,내가면
2047,2917061500,동림동
2048,2917065700,문흥2동
2049,4513055000,신풍동
2050,4146353000,상갈동
2051,1123073000,휘경2동
2052,1129063000,정릉2동
2053,1129077000,장위2동
2054,4713038000,천북면
2055,3111055000,복산2동
2056,4113366000,하대원동
2057,1147059000,신월4동
2058,4611079000,옥암동
2059,1156070000,대림1동
2060,4571035000,구이면
2061,4822051000,도천동
2062,2817763000,주안2동
2063,1141052000,천연동
2064,4115056100,장암동
2065,4571036000,고산면
2066,4711332000,청하면
2067,4822031000,용남면
2068,4825051000,동상동
2069,1130553400,삼양동
2070,4812758000,합성1동
2071,1135062100,중계1동
2072,2711064000,남산1동
2073,2726057000,수성1가동
2074,2641066500,청룡노포동
2075,4311231000,남이면
2076,2626052000,복산동
2077,4215035000,옥계면
2078,3014065500,용두동
2079,4887036000,안의면
2080,4128161000,능곡동
2081,4311167000,영운동
2082,4163051000,양주1동
2083,4313056000,지현동
2084,4719061000,비산동
2085,2917052000,중흥2동
2086,2914084000,동천동
2087,2914079000,화정4동
2088,4574033500,장계면
2089,2915564000,월산5동
2090,4812964000,웅동1동
2091,4183031000,강상면
2092,1165062000,방배3동
2093,4113353000,금광1동
2094,2653058000,삼락동
2095,2653065000,주례1동
2096,4511365000,조촌동
2097,1168067000,개포2동
2098,4782025000,화양읍
2099,4275036000,주천면
2100,4812957000,병암동
2101,4885036000,금남면
2102,4213063500,봉산동
2103,3014073000,문화2동
2104,4159062000,동탄8동
2105,1174055000,고덕1동
2106,2726056000,만촌2동
2107,4479033000,정산면
2108,4723032000,신녕면
2109,4420037000,영인면
2110,4691036000,흑산면
2111,2817756000,용현3동
2112,4276035000,용평면
2113,2914078000,화정3동
2114,1156065000,신길3동
2115,2641058000,부곡2동
2116,2671033000,철마면
2117,4276033000,대화면
2118,4825056500,칠산서부동
2119,4711363000,양학동
2120,2714055500,신천1.2동
2121,2629056000,대연6동
2122,2620066000,동삼2동
2123,4122057000,신장1동
2124,1130557500,삼각산동
2125,4715061000,지좌동
2126,4127352500,고잔동
2127,4128557000,마두2동
2128,4571034000,소양면
2129,2823758100,산곡3동
2130,4146357700,동백3동
2131,1154569000,시흥3동
2132,1123057000,전농2동
2133,1174058000,암사2동
2134,4812557000,완월동
2135,4145054000,덕풍1동
2136,3014055000,목동
2137,4513060500,중앙동
2138,4128164000,행신1동
2139,4784038000,초전면
2140,4571038000,운주면
2141,2638054000,괴정4동
2142,4679036000,도곡면
2143,1126069000,신내2동
2144,4281031000,남면
2145,2723063100,산격4동
2146,4721063000,가흥2동
2147,4785036000,약목면
2148,4831037000,연초면
2149,5013056000,영천동
2150,1135058000,월계3동
2151,4792034000,춘양면
2152,4617054000,금남동
2153,4315057700,신백동
2154,1117059000,용문동
2155,2817770000,관교동
2156,4137056000,초평동
2157,4888040000,가조면
2158,4824035000,곤양면
2159,4217054000,부곡동
2160,4681040000,마량면
2161,1120062000,금호4가동
2162,4111759600,망포2동
2163,4159056000,기배동
2164,4143051000,고천동
2165,4519054000,노암동
2166,1150053000,등촌2동
2167,4121057000,광명6동
2168,4825036000,상동면
2169,4377036000,생극면
2170,1129062000,정릉1동
2171,2823767000,일신동
2172,4784031000,선남면
2173,1156058500,도림동
2174,4611053500,연동
2175,3611055600,반곡동
2176,4420040000,도고면
2177,4711333000,송라면
2178,2629068000,문현1동
2179,4673037000,산동면
2180,2814063000,송림6동
2181,1126066000,망우3동
2182,2917066100,두암1동
2183,4273031000,우천면
2184,4711366500,용흥동
2185,4785033000,가산면
2186,1120052000,왕십리2동
2187,4117158000,안양8동
2188,1141055500,북아현동
2189,1162074500,삼성동
2190,4817036000,일반성면
2191,4111565000,매교동
2192,4873035000,칠서면
2193,4884039000,창선면
2194,4613060000,충무동
2195,2823758200,산곡4동
2196,4825037000,대동면
2197,4279033000,상서면
2198,4277035000,임계면
2199,4482535000,원북면
2200,4725054000,계림동
2201,4817072000,이현동
2202,4711371000,환여동
2203,1141069000,남가좌1동
2204,2818586000,송도5동
2205,2629071000,문현4동
2206,2817753000,숭의4동
2207,4711133000,장기면
2208,2911074000,지원2동
2209,4217055000,동호동
2210,4418032000,오천면
2211,3120058000,양정동
2212,1171063100,가락1동
2213,4725025000,함창읍
2214,2917060300,운암3동
2215,4511171100,효자1동
2216,4513066000,경암동
2217,4513039000,옥도면
2218,4688035000,삼계면
2219,4682031000,삼산면
2220,1171051000,풍납1동
2221,4872039000,부림면
2222,4167034500,세종대왕면
2223,4113554000,수내3동
2224,5011062000,봉개동
2225,2635059000,반여3동
2226,4884035000,남면
2227,3023052000,대화동
2228,4121058000,광명7동
2229,3023061000,법2동
2230,1154570000,시흥4동
2231,1171054000,마천1동
2232,4615054000,매곡동
2233,4773038000,봉양면
2234,4825060000,불암동
2235,2720056000,대명1동
2236,4421032000,부석면
2237,2632057100,만덕1동
2238,3017057000,가장동
2239,2714052000,신암2동
2240,4139053100,신현동
2241,2871041000,삼산면
2242,4684036000,해제면
2243,1126054000,면목4동
2244,4874033000,대합면
2245,1126060000,중화1동
2246,4678039000,회천면
2247,2644058000,가덕도동
2248,2647062000,거제2동
2249,4146351700,영덕2동
2250,2915568000,백운2동
2251,4183041000,개군면
2252,1123075000,이문2동
2253,4111757000,영통1동
2254,4141055000,산본2동
2255,4514032000,황등면
2256,4719034000,해평면
2257,4273032000,안흥면
2258,4122032000,서탄면
2259,4812956000,경화동
